show_id,release_year
NEs6323,2001
NEs6324,2014
NEs6325,2015
NEs6326,2018
NEs6327,2017
NEs6328,2007
NEs6329,2017
NEs6330,2013
NEs6331,2015
NEs6332,2018
NEs6333,2016
NEs6334,2015
NEs6335,2017
NEs6336,2016
NEs6337,2016
NEs6338,2001
NEs6339,2013
NEs6340,2013
NEs6341,2016
NEs6342,2017
NEs6343,2013
NEs6344,1999
NEs6345,2010
NEs6346,2017
NEs6347,2018
NEs6348,1991
NEs6349,2015
NEs6350,2017
NEs6351,1973
NEs6352,2018
NEs6353,2016
NEs6354,2017
NEs6355,2008
NEs6356,2017
NEs6357,2015
NEs6358,2016
NEs6359,1967
NEs6360,2003
NEs6361,2016
NEs6362,2017
NEs6363,2017
NEs6364,2016
NEs6365,2013
NEs6366,2017
NEs6367,2013
NEs6368,2016
NEs6369,2016
NEs6370,2018
NEs6371,2007
NEs6372,2013
NEs6373,2016
NEs6374,2014
NEs6375,2015
NEs6376,2018
NEs6377,2005
NEs6378,2017
NEs6379,2015
NEs6380,2009
NEs6381,2017
NEs6382,2016
NEs6383,2016
NEs6384,2017
NEs6385,2017
NEs6386,2013
NEs6387,2018
NEs6388,2016
NEs6389,2018
NEs6390,2017
NEs6391,2010
NEs6392,2017
NEs6393,2018
NEs6394,2012
NEs6395,2017
NEs6396,1960
NEs6397,2016
NEs6398,2016
NEs6399,2017
NEs6400,2014
NEs6401,2016
NEs6402,2009
NEs6403,2018
NEs6404,2015
NEs6405,2018
NEs6406,2017
NEs6407,2017
NEs6408,2016
NEs6409,2014
NEs6410,2016
NEs6411,2017
NEs6412,2014
NEs6413,2014
NEs6414,2012
NEs6415,1998
NEs6416,1992
NEs6417,2016
NEs6418,2019
NEs6419,2017
NEs6420,2016
NEs6421,2012
NEs6422,2008
NEs6423,2015
NEs6424,1976
NEs6425,2009
NEs6426,2012
NEs6427,2015
NEs6428,2006
NEs6429,1992
NEs6430,1992
NEs6431,2015
NEs6432,1958
NEs6433,2015
NEs6434,2010
NEs6435,2018
NEs6436,2016
NEs6437,2012
NEs6438,2000
NEs6439,2014
NEs6440,2010
NEs6441,2000
NEs6442,2017
NEs6443,2010
NEs6444,2018
NEs6445,2016
NEs6446,2017
NEs6447,2005
NEs6448,2003
NEs6449,1973
NEs6450,2013
NEs6451,1997
NEs6452,2016
NEs6453,2017
NEs6454,2016
NEs6455,2015
NEs6456,2016
NEs6457,1992
NEs6458,2017
NEs6459,2012
NEs6460,1999
NEs6461,2017
NEs6462,2018
NEs6463,2018
NEs6464,2018
NEs6465,2019
NEs6466,2017
NEs6467,2005
NEs6468,2018
NEs6469,1988
NEs6470,1994
NEs6471,2017
NEs6472,2017
NEs6473,2012
NEs6474,1968
NEs6475,2009
NEs6476,2017
NEs6477,2014
NEs6478,2018
NEs6479,2012
NEs6480,2015
NEs6481,2004
NEs6482,2018
NEs6483,2006
NEs6484,2017
NEs6485,2017
NEs6486,1975
NEs6487,2009
NEs6488,2016
NEs6489,2002
NEs6490,2016
NEs6491,2018
NEs6492,2019
NEs6493,2010
NEs6494,1993
NEs6495,2018
NEs6496,2012
NEs6497,1973
NEs6498,2006
NEs6499,2017
NEs6500,2017
NEs6501,2013
NEs6502,2012
NEs6503,2014
NEs6504,2008
NEs6505,2015
NEs6506,2016
NEs6507,2017
NEs6508,2016
NEs6509,2016
NEs6510,2016
NEs6511,2005
NEs6512,2007
NEs6513,2017
NEs6514,2017
NEs6515,1999
NEs6516,2016
NEs6517,2015
NEs6518,2008
NEs6519,2016
NEs6520,2016
NEs6521,2018
NEs6522,2017
NEs6523,2002
NEs6524,2016
NEs6525,2018
NEs6526,2016
NEs6527,2013
NEs6528,2014
NEs6529,2017
NEs6530,2014
NEs6531,2008
NEs6532,2014
NEs6533,2018
NEs6534,1967
NEs6535,2017
NEs6536,2016
NEs6537,2009
NEs6538,2018
NEs6539,2017
NEs6540,2016
NEs6541,2004
NEs6542,2016
NEs6543,2017
NEs6544,2000
NEs6545,2017
NEs6546,2013
NEs6547,2015
NEs6548,2015
NEs6549,1989
NEs6550,1977
NEs6551,2003
NEs6552,2019
NEs6553,2015
NEs6554,2017
NEs6555,2015
NEs6556,2013
NEs6557,2013
NEs6558,2017
NEs6559,2016
NEs6560,2016
NEs6561,2012
NEs6562,2015
NEs6563,1997
NEs6564,2015
NEs6565,2016
NEs6566,2016
NEs6567,2015
NEs6568,2003
NEs6569,2015
NEs6570,2016
NEs6571,1991
NEs6572,2017
NEs6573,2017
NEs6574,2017
NEs6575,2018
NEs6576,2015
NEs6577,2018
NEs6578,2006
NEs6579,2018
NEs6580,2016
NEs6581,2016
NEs6582,2012
NEs6583,2011
NEs6584,2010
NEs6585,2017
NEs6586,2017
NEs6587,2017
NEs6588,2016
NEs6589,2002
NEs6590,2016
NEs6591,2018
NEs6592,2014
NEs6593,2018
NEs6594,1992
NEs6595,2018
NEs6596,2017
NEs6597,2017
NEs6598,2016
NEs6599,2019
NEs6600,2016
NEs6601,2017
NEs6602,2017
NEs6603,2004
NEs6604,2013
NEs6605,2007
NEs6606,2018
NEs6607,2017
NEs6608,2017
NEs6609,2015
NEs6610,2002
NEs6611,2002
NEs6612,2007
NEs6613,2010
NEs6614,2016
NEs6615,1985
NEs6616,2017
NEs6617,2017
NEs6618,2009
NEs6619,2017
NEs6620,1965
NEs6621,2016
NEs6622,2019
NEs6623,2014
NEs6624,2019
NEs6625,2015
NEs6626,2015
NEs6627,2010
NEs6628,2015
NEs6629,2016
NEs6630,2017
NEs6631,2016
NEs6632,2016
NEs6633,2016
NEs6634,1997
NEs6635,2005
NEs6636,2013
NEs6637,1989
NEs6638,2008
NEs6639,2017
NEs6640,2003
NEs6641,2018
NEs6642,1996
NEs6643,2015
NEs6644,2000
NEs6645,2017
NEs6646,2018
NEs6647,2016
NEs6648,2017
NEs6649,2017
NEs6650,2017
NEs6651,2018
NEs6652,2015
NEs6653,2015
NEs6654,2014
NEs6655,2003
NEs6656,2003
NEs6657,2016
NEs6658,2014
NEs6659,2014
NEs6660,2015
NEs6661,2018
NEs6662,2015
NEs6663,2010
NEs6664,2009
NEs6665,2010
NEs6666,1983
NEs6667,2018
NEs6668,2015
NEs6669,2009
NEs6670,2004
NEs6671,2012
NEs6672,2013
NEs6673,2008
NEs6674,2010
NEs6675,1979
NEs6676,2017
NEs6677,2010
NEs6678,2017
NEs6679,2017
NEs6680,2016
NEs6681,2006
NEs6682,2016
NEs6683,2019
NEs6684,2014
NEs6685,2015
NEs6686,2016
NEs6687,2015
NEs6688,2016
NEs6689,2016
NEs6690,2016
NEs6691,2017
NEs6692,2014
NEs6693,2006
NEs6694,2018
NEs6695,2002
NEs6696,2016
NEs6697,2012
NEs6698,2018
NEs6699,2013
NEs6700,2016
NEs6701,2018
NEs6702,1973
NEs6703,2015
NEs6704,2002
NEs6705,1990
NEs6706,1985
NEs6707,2016
NEs6708,2018
NEs6709,2018
NEs6710,2019
NEs6711,2007
NEs6712,1997
NEs6713,2019
NEs6714,2019
NEs6715,2014
NEs6716,2001
NEs6717,2015
NEs6718,2011
NEs6719,2008
NEs6720,1996
NEs6721,2013
NEs6722,2012
NEs6723,2001
NEs6724,2019
NEs6725,2006
NEs6726,2010
NEs6727,2011
NEs6728,2014
NEs6729,2009
NEs6730,2017
NEs6731,2017
NEs6732,2009
NEs6733,2015
NEs6734,2011
NEs6735,2019
NEs6736,1998
NEs6737,2017
NEs6738,2015
NEs6739,2019
NEs6740,2014
NEs6741,2017
NEs6742,2016
NEs6743,2017
NEs6744,1998
NEs6745,2015
NEs6746,2017
NEs6747,1971
NEs6748,2015
NEs6749,2008
NEs6750,2016
NEs6751,2015
NEs6752,2017
NEs6753,2015
NEs6754,2000
NEs6755,2003
NEs6756,2006
NEs6757,2016
NEs6758,2013
NEs6759,2018
NEs6760,2017
NEs6761,2016
NEs6762,2017
NEs6763,2015
NEs6764,2015
NEs6765,2019
NEs6766,1982
NEs6767,2014
NEs6768,2008
NEs6769,2016
NEs6770,2018
NEs6771,2016
NEs6772,1978
NEs6773,2017
NEs6774,2017
NEs6775,2011
NEs6776,2015
NEs6777,2010
NEs6778,2015
NEs6779,2012
NEs6780,2019
NEs6781,2018
NEs6782,1977
NEs6783,2017
NEs6784,2017
NEs6785,1956
NEs6786,2016
NEs6787,2018
NEs6788,2016
NEs6789,2011
NEs6790,2011
NEs6791,2008
NEs6792,2016
NEs6793,1994
NEs6794,2007
NEs6795,2012
NEs6796,2003
NEs6797,2018
NEs6798,2007
NEs6799,1993
NEs6800,2015
NEs6801,2016
NEs6802,2015
NEs6803,2019
NEs6804,2017
NEs6805,2009
NEs6806,2016
NEs6807,2003
NEs6808,2017
NEs6809,2010
NEs6810,2016
NEs6811,2011
NEs6812,2011
NEs6813,2011
NEs6814,2008
NEs6815,2015
NEs6816,2016
NEs6817,2019
NEs6818,2017
NEs6819,2009
NEs6820,2017
NEs6821,2018
NEs6822,2013
NEs6823,2016
NEs6824,2017
NEs6825,2009
NEs6826,2014
NEs6827,2002
NEs6828,2013
NEs6829,2009
NEs6830,2011
NEs6831,2016
NEs6832,2016
NEs6833,2018
NEs6834,2017
NEs6835,2015
NEs6836,2016
NEs6837,2016
NEs6838,2003
NEs6839,2011
NEs6840,2010
NEs6841,2014
NEs6842,2017
NEs6843,2008
NEs6844,2005
NEs6845,1990
NEs6846,2017
NEs6847,2013
NEs6848,2007
NEs6849,2014
NEs6850,2012
NEs6851,2013
NEs6852,1997
NEs6853,2005
NEs6854,1958
NEs6855,2012
NEs6856,2013
NEs6857,2012
NEs6858,2010
NEs6859,2018
NEs6860,2016
NEs6861,2017
NEs6862,2014
NEs6863,2018
NEs6864,2017
NEs6865,1979
NEs6866,2013
NEs6867,1995
NEs6868,2019
NEs6869,2017
NEs6870,2016
NEs6871,2006
NEs6872,2016
NEs6873,2018
NEs6874,2015
NEs6875,2016
NEs6876,2014
NEs6877,2019
NEs6878,2012
NEs6879,2005
NEs6880,2014
NEs6881,1990
NEs6882,2017
NEs6883,2011
NEs6884,2018
NEs6885,2001
NEs6886,2012
NEs6887,2003
NEs6888,2015
NEs6889,2008
NEs6890,2017
NEs6891,2013
NEs6892,2013
NEs6893,2017
NEs6894,1978
NEs6895,2016
NEs6896,2017
NEs6897,2015
NEs6898,2016
NEs6899,2016
NEs6900,2016
NEs6901,2015
NEs6902,2008
NEs6903,2015
NEs6904,2015
NEs6905,2013
NEs6906,2013
NEs6907,2016
NEs6908,2010
NEs6909,2014
NEs6910,2007
NEs6911,2009
NEs6912,2015
NEs6913,2000
NEs6914,1987
NEs6915,2017
NEs6916,2017
NEs6917,2013
NEs6918,2015
NEs6919,2017
NEs6920,2013
NEs6921,2017
NEs6922,2014
NEs6923,2016
NEs6924,2015
NEs6925,2015
NEs6926,2015
NEs6927,2005
NEs6928,2008
NEs6929,2004
NEs6930,2015
NEs6931,2014
NEs6932,2010
NEs6933,2017
NEs6934,2015
NEs6935,2016
NEs6936,2014
NEs6937,1999
NEs6938,2015
NEs6939,2017
NEs6940,2018
NEs6941,2017
NEs6942,2015
NEs6943,2016
NEs6944,2011
NEs6945,2015
NEs6946,2018
NEs6947,2018
NEs6948,1998
NEs6949,2017
NEs6950,2001
NEs6951,2017
NEs6952,2018
NEs6953,2016
NEs6954,2015
NEs6955,2015
NEs6956,2016
NEs6957,2016
NEs6958,2004
NEs6959,2013
NEs6960,2018
NEs6961,1976
NEs6962,2016
NEs6963,1997
NEs6964,2018
NEs6965,2017
NEs6966,2015
NEs6967,2010
NEs6968,2016
NEs6969,2015
NEs6970,2016
NEs6971,1988
NEs6972,2016
NEs6973,2015
NEs6974,2010
NEs6975,2015
NEs6976,2017
NEs6977,2016
NEs6978,2005
NEs6979,2016
NEs6980,2017
NEs6981,2015
NEs6982,2016
NEs6983,2006
NEs6984,2015
NEs6985,2016
NEs6986,2016
NEs6987,2008
NEs6988,2010
NEs6989,2017
NEs6990,2019
NEs6991,2011
NEs6992,2018
NEs6993,2011
NEs6994,2018
NEs6995,2018
NEs6996,2017
NEs6997,2015
NEs6998,2013
NEs6999,2016
NEs7000,2013
NEs7001,2016
NEs7002,2017
NEs7003,2017
NEs7004,2016
NEs7005,2016
NEs7006,2007
NEs7007,2017
NEs7008,1975
NEs7009,2018
NEs7010,2012
NEs7011,2016
NEs7012,2016
NEs7013,2017
NEs7014,2000
NEs7015,2017
NEs7016,1997
NEs7017,2015
NEs7018,2018
NEs7019,1995
NEs7020,2016
NEs7021,2012
NEs7022,2009
NEs7023,1999
NEs7024,2006
NEs7025,2011
NEs7026,2014
NEs7027,2010
NEs7028,2015
NEs7029,2015
NEs7030,2011
NEs7031,2016
NEs7032,2018
NEs7033,2005
NEs7034,2018
NEs7035,2016
NEs7036,2010
NEs7037,2016
NEs7038,2017
NEs7039,2018
NEs7040,2016
NEs7041,2016
NEs7042,2015
NEs7043,2018
NEs7044,2016
NEs7045,2011
NEs7046,2017
NEs7047,2014
NEs7048,2016
NEs7049,2015
NEs7050,2013
NEs7051,2019
NEs7052,2016
NEs7053,2014
NEs7054,2010
NEs7055,2014
NEs7056,2008
NEs7057,2013
NEs7058,2009
NEs7059,1974
NEs7060,2012
NEs7061,2017
NEs7062,2017
NEs7063,2014
NEs7064,2019
NEs7065,2017
NEs7066,2017
NEs7067,2015
NEs7068,2018
NEs7069,2014
NEs7070,2015
NEs7071,2008
NEs7072,1989
NEs7073,1981
NEs7074,1984
NEs7075,2016
NEs7076,2013
NEs7077,2016
NEs7078,2009
NEs7079,2008
NEs7080,2005
NEs7081,2017
NEs7082,2015
NEs7083,2017
NEs7084,2018
NEs7085,2013
NEs7086,2007
NEs7087,2016
NEs7088,2015
NEs7089,2004
NEs7090,2003
NEs7091,2002
NEs7092,2009
NEs7093,2018
NEs7094,2017
NEs7095,2006
NEs7096,2010
NEs7097,2018
NEs7098,2014
NEs7099,2011
NEs7100,2015
NEs7101,2014
NEs7102,2015
NEs7103,2013
NEs7104,1995
NEs7105,2012
NEs7106,2015
NEs7107,2017
NEs7108,2014
NEs7109,2018
NEs7110,2006
NEs7111,2013
NEs7112,2018
NEs7113,2016
NEs7114,1997
NEs7115,2015
NEs7116,2009
NEs7117,2014
NEs7118,2013
NEs7119,2012
NEs7120,2016
NEs7121,2008
NEs7122,2001
NEs7123,1973
NEs7124,2019
NEs7125,2015
NEs7126,2008
NEs7127,2014
NEs7128,2018
NEs7129,2016
NEs7130,2009
NEs7131,1973
NEs7132,2017
NEs7133,2011
NEs7134,1960
NEs7135,2017
NEs7136,2005
NEs7137,2012
NEs7138,2013
NEs7139,2017
NEs7140,2018
NEs7141,2015
NEs7142,2017
NEs7143,2015
NEs7144,2016
NEs7145,1997
NEs7146,2011
NEs7147,2017
NEs7148,2009
NEs7149,2014
NEs7150,2011
NEs7151,2005
NEs7152,2015
NEs7153,2005
NEs7154,1992
NEs7155,2011
NEs7156,2012
NEs7157,2002
NEs7158,2013
NEs7159,2017
NEs7160,2015
NEs7161,1981
NEs7162,2017
NEs7163,2016
NEs7164,2016
NEs7165,2014
NEs7166,2010
NEs7167,2016
NEs7168,2017
NEs7169,2017
NEs7170,2008
NEs7171,2001
NEs7172,1982
NEs7173,2006
NEs7174,2017
NEs7175,2005
NEs7176,1990
NEs7177,2014
NEs7178,1996
NEs7179,2011
NEs7180,2013
NEs7181,2010
NEs7182,2017
NEs7183,2017
NEs7184,1993
NEs7185,2018
NEs7186,2013
NEs7187,2006
NEs7188,2011
NEs7189,1980
NEs7190,2003
NEs7191,2018
NEs7192,2017
NEs7193,2016
NEs7194,1995
NEs7195,2015
NEs7196,2015
NEs7197,2010
NEs7198,2003
NEs7199,2004
NEs7200,2016
NEs7201,2015
NEs7202,2016
NEs7203,2011
NEs7204,1988
NEs7205,2010
NEs7206,2016
NEs7207,2014
NEs7208,2015
NEs7209,2005
NEs7210,2018
NEs7211,1996
NEs7212,2017
NEs7213,2015
NEs7214,1997
NEs7215,2016
NEs7216,2017
NEs7217,2013
NEs7218,2015
NEs7219,2015
NEs7220,1945
NEs7221,2009
NEs7222,2016
NEs7223,2014
NEs7224,2012
NEs7225,1972
NEs7226,2014
NEs7227,2009
NEs7228,2013
NEs7229,2016
NEs7230,2012
NEs7231,2017
NEs7232,2017
NEs7233,2010
NEs7234,2013
NEs7235,2015
NEs7236,2019
NEs7237,2013
NEs7238,2017
NEs7239,2017
NEs7240,2004
NEs7241,2010
NEs7242,2010
NEs7243,2017
NEs7244,2017
NEs7245,1998
NEs7246,2014
NEs7247,2012
NEs7248,2000
NEs7249,2017
NEs7250,2004
NEs7251,2016
NEs7252,2017
NEs7253,1987
NEs7254,2016
NEs7255,2012
NEs7256,2016
NEs7257,2017
NEs7258,2010
NEs7259,2016
NEs7260,2016
NEs7261,2011
NEs7262,2016
NEs7263,2006
NEs7264,2018
NEs7265,2015
NEs7266,2010
NEs7267,2011
NEs7268,2017
NEs7269,2015
NEs7270,2019
NEs7271,2015
NEs7272,2010
NEs7273,2017
NEs7274,2014
NEs7275,2010
NEs7276,2003
NEs7277,2011
NEs7278,2011
NEs7279,2011
NEs7280,2018
NEs7281,2017
NEs7282,2014
NEs7283,2010
NEs7284,2017
NEs7285,1982
NEs7286,2017
NEs7287,2010
NEs7288,2017
NEs7289,2018
NEs7290,2018
NEs7291,2016
NEs7292,2017
NEs7293,2013
NEs7294,2016
NEs7295,1946
NEs7296,2014
NEs7297,2018
NEs7298,2014
NEs7299,2014
NEs7300,2018
NEs7301,2009
NEs7302,2014
NEs7303,2018
NEs7304,1997
NEs7305,2018
NEs7306,1992
NEs7307,2015
NEs7308,2012
NEs7309,2012
NEs7310,2013
NEs7311,1990
NEs7312,1983
NEs7313,2015
NEs7314,2016
NEs7315,2016
NEs7316,2016
NEs7317,2000
NEs7318,2018
NEs7319,2019
NEs7320,2019
NEs7321,2016
NEs7322,2017
NEs7323,2014
NEs7324,2016
NEs7325,2017
NEs7326,2013
NEs7327,1998
NEs7328,2013
NEs7329,2012
NEs7330,2017
NEs7331,1976
NEs7332,2016
NEs7333,1962
NEs7334,2015
NEs7335,2017
NEs7336,1990
NEs7337,2015
NEs7338,2015
NEs7339,2015
NEs7340,2017
NEs7341,2012
NEs7342,2017
NEs7343,2015
NEs7344,2015
NEs7345,2019
NEs7346,2010
NEs7347,2017
NEs7348,1994
NEs7349,2012
NEs7350,2016
NEs7351,2018
NEs7352,2011
NEs7353,2015
NEs7354,2013
NEs7355,2014
NEs7356,2016
NEs7357,2006
NEs7358,1995
NEs7359,2016
NEs7360,2010
NEs7361,2005
NEs7362,2018
NEs7363,2015
NEs7364,2017
NEs7365,2017
NEs7366,2012
NEs7367,2014
NEs7368,1979
NEs7369,2014
NEs7370,2008
NEs7371,1987
NEs7372,2016
NEs7373,2016
NEs7374,2017
NEs7375,2016
NEs7376,2017
NEs7377,2016
NEs7378,2013
NEs7379,2018
NEs7380,2016
NEs7381,2013
NEs7382,2015
NEs7383,2014
NEs7384,2010
NEs7385,1981
NEs7386,2013
NEs7387,2005
NEs7388,1989
NEs7389,2017
NEs7390,2018
NEs7391,2013
NEs7392,2015
NEs7393,2018
NEs7394,1983
NEs7395,2017
NEs7396,2014
NEs7397,2016
NEs7398,2014
NEs7399,2017
NEs7400,1999
NEs7401,2017
NEs7402,2017
NEs7403,2017
NEs7404,2016
NEs7405,2018
NEs7406,2016
NEs7407,2016
NEs7408,2016
NEs7409,2019
NEs7410,2018
NEs7411,1986
NEs7412,2002
NEs7413,2017
NEs7414,2016
NEs7415,2014
NEs7416,2013
NEs7417,2017
NEs7418,2018
NEs7419,2016
NEs7420,1983
NEs7421,2016
NEs7422,2017
NEs7423,2006
NEs7424,2013
NEs7425,2014
NEs7426,2017
NEs7427,2016
NEs7428,2017
NEs7429,1988
NEs7430,2016
NEs7431,2016
NEs7432,1973
NEs7433,2017
NEs7434,1985
NEs7435,2017
NEs7436,2013
NEs7437,2012
NEs7438,2017
NEs7439,2016
NEs7440,2003
NEs7441,2017
NEs7442,2018
NEs7443,1997
NEs7444,2002
NEs7445,2016
NEs7446,2009
NEs7447,2018
NEs7448,2015
NEs7449,2018
NEs7450,2016
NEs7451,2009
NEs7452,2015
NEs7453,2016
NEs7454,2018
NEs7455,2016
NEs7456,1996
NEs7457,2008
NEs7458,2014
NEs7459,2017
NEs7460,2013
NEs7461,2004
NEs7462,2012
NEs7463,2016
NEs7464,2015
NEs7465,2015
NEs7466,2014
NEs7467,2017
NEs7468,2011
NEs7469,2015
NEs7470,2015
NEs7471,2016
NEs7472,2017
NEs7473,2018
NEs7474,2014
NEs7475,2015
NEs7476,2016
NEs7477,2017
NEs7478,2015
NEs7479,2019
NEs7480,2017
NEs7481,2014
NEs7482,2003
NEs7483,2016
NEs7484,2015
NEs7485,1997
NEs7486,2014
NEs7487,2016
NEs7488,2017
NEs7489,2017
NEs7490,2013
NEs7491,2015
NEs7492,2012
NEs7493,2014
NEs7494,2013
NEs7495,2011
NEs7496,2014
NEs7497,2012
NEs7498,2016
NEs7499,2015
NEs7500,2010
NEs7501,2013
NEs7502,2013
NEs7503,2012
NEs7504,2005
NEs7505,2013
NEs7506,2011
NEs7507,2009
NEs7508,2016
NEs7509,2015
NEs7510,2015
NEs7511,2016
NEs7512,2013
NEs7513,2011
NEs7514,2016
NEs7515,2017
NEs7516,2013
NEs7517,2016
NEs7518,2002
NEs7519,2015
NEs7520,1984
NEs7521,2007
NEs7522,2013
NEs7523,2012
NEs7524,2012
NEs7525,2004
NEs7526,2014
NEs7527,2014
NEs7528,2007
NEs7529,2017
NEs7530,2017
NEs7531,1962
NEs7532,2010
NEs7533,2005
NEs7534,2017
NEs7535,2013
NEs7536,2016
NEs7537,2015
NEs7538,2015
NEs7539,2017
NEs7540,2016
NEs7541,2017
NEs7542,2015
NEs7543,2014
NEs7544,2013
NEs7545,2001
NEs7546,2015
NEs7547,2009
NEs7548,2013
NEs7549,2012
NEs7550,2011
NEs7551,2014
NEs7552,1999
NEs7553,2017
NEs7554,2006
NEs7555,2016
NEs7556,2017
NEs7557,2016
NEs7558,1982
NEs7559,2016
NEs7560,2011
NEs7561,2017
NEs7562,2016
NEs7563,1993
NEs7564,2016
NEs7565,2004
NEs7566,2016
NEs7567,2016
NEs7568,2015
NEs7569,2018
NEs7570,2016
NEs7571,2016
NEs7572,2009
NEs7573,2009
NEs7574,2016
NEs7575,2015
NEs7576,1945
NEs7577,2016
NEs7578,2016
NEs7579,2018
NEs7580,2004
NEs7581,2016
NEs7582,2007
NEs7583,2017
NEs7584,2018
NEs7585,2013
NEs7586,2014
NEs7587,2016
NEs7588,2008
NEs7589,1981
NEs7590,1997
NEs7591,2005
NEs7592,2018
NEs7593,2007
NEs7594,2016
NEs7595,2020
NEs7596,2019
NEs7597,2019
NEs7598,2004
NEs7599,2017
NEs7600,2017
NEs7601,2018
NEs7602,2017
NEs7603,2017
NEs7604,2017
NEs7605,2017
NEs7606,2018
NEs7607,2017
NEs7608,2017
NEs7609,2018
NEs7610,2017
NEs7611,2017
NEs7612,2017
NEs7613,2017
NEs7614,2017
NEs7615,2018
NEs7616,2017
NEs7617,2018
NEs7618,2018
NEs7619,2012
NEs7620,2017
NEs7621,1995
NEs7622,2016
NEs7623,2009
NEs7624,2016
NEs7625,2018
NEs7626,2012
NEs7627,2015
NEs7628,2011
NEs7629,2015
NEs7630,2016
NEs7631,2013
NEs7632,2013
NEs7633,2016
NEs7634,2016
NEs7635,2014
NEs7636,2009
NEs7637,2018
NEs7638,1960
NEs7639,2007
NEs7640,2004
NEs7641,2017
NEs7642,2015
NEs7643,2016
NEs7644,2011
NEs7645,2012
NEs7646,2015
NEs7647,2014
NEs7648,2017
NEs7649,2013
NEs7650,2018
NEs7651,2012
NEs7652,1983
NEs7653,2017
NEs7654,2016
NEs7655,2018
NEs7656,2018
NEs7657,2018
NEs7658,2018
NEs7659,2019
NEs7660,1968
NEs7661,2016
NEs7662,2013
NEs7663,2017
NEs7664,2018
NEs7665,2017
NEs7666,2016
NEs7667,2018
NEs7668,2013
NEs7669,2015
NEs7670,2006
NEs7671,2016
NEs7672,2016
NEs7673,2016
NEs7674,2018
NEs7675,2012
NEs7676,2012
NEs7677,2018
NEs7678,2016
NEs7679,1984
NEs7680,2018
NEs7681,2017
NEs7682,2017
NEs7683,2014
NEs7684,2019
NEs7685,2018
NEs7686,2017
NEs7687,2018
NEs7688,2006
NEs7689,2015
NEs7690,2016
NEs7691,2007
NEs7692,2017
NEs7693,2007
NEs7694,2016
NEs7695,2007
NEs7696,2002
NEs7697,2016
NEs7698,1988
NEs7699,2011
NEs7700,2015
NEs7701,2015
NEs7702,2002
NEs7703,2000
NEs7704,2018
NEs7705,2007
NEs7706,2016
NEs7707,1997
NEs7708,2017
NEs7709,1990
NEs7710,2015
NEs7711,2003
NEs7712,1992
NEs7713,2011
NEs7714,2017
NEs7715,1992
NEs7716,2014
NEs7717,2009
NEs7718,2016
NEs7719,2010
NEs7720,2009
NEs7721,2013
NEs7722,1990
NEs7723,1988
NEs7724,2016
NEs7725,2006
NEs7726,2016
NEs7727,2016
NEs7728,2017
NEs7729,2007
NEs7730,2016
NEs7731,2016
NEs7732,2016
NEs7733,2018
NEs7734,2018
NEs7735,2015
NEs7736,1993
NEs7737,2015
NEs7738,2009
NEs7739,2012
NEs7740,2017
NEs7741,2018
NEs7742,2018
NEs7743,2017
NEs7744,1946
NEs7745,2002
NEs7746,1998
NEs7747,2018
NEs7748,2016
NEs7749,2006
NEs7750,2010
NEs7751,2016
NEs7752,1986
NEs7753,1980
NEs7754,2018
NEs7755,2018
NEs7756,1980
NEs7757,2018
NEs7758,2016
NEs7759,2018
NEs7760,2010
NEs7761,2016
NEs7762,2015
NEs7763,2016
NEs7764,2004
NEs7765,1998
NEs7766,2008
NEs7767,2000
NEs7768,1999
NEs7769,2006
NEs7770,2003
NEs7771,2007
NEs7772,2009
NEs7773,2005
NEs7774,2011
NEs7775,2011
NEs7776,2011
NEs7777,2011
NEs7778,2014
NEs7779,2014
NEs7780,2012
NEs7781,2012
NEs7782,2012
NEs7783,2001
NEs7784,1997
NEs7785,2002
NEs7786,1996
NEs7787,2013
NEs7788,2013
NEs7789,2013
NEs7790,2013
NEs7791,1942
NEs7792,2013
NEs7793,2015
NEs7794,1996
NEs7795,1984
NEs7796,2017
NEs7797,2017
NEs7798,2018
NEs7799,2011
NEs7800,2019
NEs7801,2016
NEs7802,2000
NEs7803,1994
NEs7804,2014
NEs7805,2012
NEs7806,2011
NEs7807,2014
NEs7808,2019
NEs7809,2015
NEs7810,2008
NEs7811,2009
NEs7812,2015
NEs7813,2017
NEs7814,2018
NEs7815,2008
NEs7816,2012
NEs7817,2009
NEs7818,2008
NEs7819,2013
NEs7820,2015
NEs7821,1980
NEs7822,2015
NEs7823,2015
NEs7824,2016
NEs7825,1996
NEs7826,1974
NEs7827,2018
NEs7828,1985
NEs7829,2012
NEs7830,2018
NEs7831,2005
NEs7832,2018
NEs7833,2010
NEs7834,2017
NEs7835,2016
NEs7836,2015
NEs7837,2011
NEs7838,2011
NEs7839,2015
NEs7840,1955
NEs7841,2004
NEs7842,2018
NEs7843,2016
NEs7844,2016
NEs7845,1984
NEs7846,2017
NEs7847,2017
NEs7848,2015
NEs7849,2016
NEs7850,2015
NEs7851,2017
NEs7852,2012
NEs7853,2015
NEs7854,2015
NEs7855,2010
NEs7856,2017
NEs7857,2014
NEs7858,2010
NEs7859,2017
NEs7860,2016
NEs7861,1980
NEs7862,2016
NEs7863,2017
NEs7864,2014
NEs7865,2017
NEs7866,2008
NEs7867,2012
NEs7868,2016
NEs7869,2008
NEs7870,2015
NEs7871,2017
NEs7872,2013
NEs7873,2010
NEs7874,2011
NEs7875,2010
NEs7876,2015
