show_id,director
NEs7164,Buta Singh
NEs7165,Roger Allers
NEs7165,Gaëtan Brizzi
NEs7165,Paul Brizzi
NEs7165,Joan C. Gratz
NEs7165,Mohammed Saeed Harib
NEs7165,Tomm Moore
NEs7165,Nina Paley
NEs7165,Bill Plympton
NEs7165,Joann Sfar
NEs7165,Michael Socha
NEs7166,Pooja Bhatt
NEs7167,Rupert Jones
NEs7168,Dhilip Kumar
NEs7169,
NEs7170,Satish Kaushik
NEs7171,James Mangold
NEs7172,Sai Paranjape
NEs7173,Alphonso J. Wesson
NEs7174,Vineeth Anil
NEs7175,Chandrakant Kulkarni
NEs7176,Ken Burns
NEs7177,Ken Burns
NEs7178,
NEs7179,Leslie Small
NEs7179,Tim Story
NEs7180,Leslie Small
NEs7180,Tim Story
NEs7181,Shannon Hartman
NEs7182,Lori Kaye
NEs7183,
NEs7184,Subhash Ghai
NEs7185,
NEs7186,
NEs7187,Dibakar Banerjee
NEs7188,
NEs7189,Hrishikesh Mukherjee
NEs7190,Surya S.J.
NEs7190,Sunil Kumar Agrawal
NEs7191,Sudipto Roy
NEs7192,Dimitri Logothetis
NEs7193,John Stockwell
NEs7194,Noah Baumbach
NEs7195,Paul Soriano
NEs7196,Daniel Alfredson
NEs7197,
NEs7198,Quentin Tarantino
NEs7199,Quentin Tarantino
NEs7200,Steven Gomez
NEs7201,Frédéric Tonolli
NEs7202,Paul Tanter
NEs7203,Jonathan Hensleigh
NEs7204,Stephen Chiodo
NEs7205,Robert Luketic
NEs7206,Attila Till
NEs7207,Paul Katis
NEs7208,Felix Thompson
NEs7209,Jeffrey W. Byrd
NEs7210,Steve Greenwood
NEs7211,Peter Farrelly
NEs7211,Bobby Farrelly
NEs7212,Deniz Gamze Ergüven
NEs7213,Abbas Alibhai Burmawalla
NEs7213,Mastan Alibhai Burmawalla
NEs7214,Gary Fleder
NEs7215,
NEs7216,
NEs7217,Woo Ming Jin
NEs7218,
NEs7219,Eli Roth
NEs7220,Frank Capra
NEs7220,Joris Ivens
NEs7221,Alex Proyas
NEs7222,Jonathan Taylor
NEs7223,
NEs7224,Joachim Rønning
NEs7224,Espen Sandberg
NEs7225,Gulzar
NEs7226,Hans Petter Moland
NEs7227,
NEs7228,Munjal Shroff
NEs7228,Tilak Shetty
NEs7229,Munjal Shroff
NEs7229,Tilak Shetty
NEs7230,Tilak Shetty
NEs7231,Tilak Shetty
NEs7232,Tilak Shetty
NEs7233,
NEs7234,Munjal Shroff
NEs7234,Tilak Shetty
NEs7235,Trey Edward Shults
NEs7236,
NEs7237,Oliver Blackburn
NEs7238,William H. Macy
NEs7239,Remy Kohli
NEs7240,Stephen Chow
NEs7241,Andrés Couturier
NEs7242,Tim Johnson
NEs7243,Stanley Tong
NEs7244,Suresh Pillai
NEs7245,Nick Broomfield
NEs7246,
NEs7247,Yusuf Pirhasan
NEs7248,Kundan Shah
NEs7249,Devin Chanda
NEs7250,Samir Karnik
NEs7251,Leandro Mark
NEs7251,Nicolás Silbert
NEs7252,Daniel Lindsay
NEs7252,T.J. Martin
NEs7253,Luis Valdez
NEs7254,Giulio Base
NEs7255,
NEs7256,
NEs7257,
NEs7258,
NEs7259,Alejandro Lozano
NEs7260,Syed Ahmad Afzal
NEs7261,Sopon Sukdapisit
NEs7262,Chris Nahon
NEs7263,M. Night Shyamalan
NEs7264,
NEs7265,
NEs7266,Mahesh Manjrekar
NEs7267,
NEs7268,R. Ellis Frazier
NEs7269,
NEs7270,Jaki Bradley
NEs7271,Kazuaki Kiriya
NEs7272,Massy Tadjedin
NEs7273,Damien Piscarel
NEs7273,Florent Bodin
NEs7274,Emmanuel Amara
NEs7275,Anand Tucker
NEs7276,Roy Allen Smith
NEs7277,Ron Myrick
NEs7278,Ron Myrick
NEs7279,Ron Myrick
NEs7280,
NEs7281,B.N. Shajeer Sha
NEs7282,Vic Armstrong
NEs7283,Zack Snyder
NEs7284,Yang Lei
NEs7285,Chia-Liang Liu
NEs7286,
NEs7287,Scott Stewart
NEs7288,
NEs7289,Andrew Tan
NEs7289,Stephen Murray
NEs7290,Anders Falck
NEs7290,Stinus Morell Vithner
NEs7291,
NEs7292,
NEs7293,Mario Cambi
NEs7294,Pascal Blanchard
NEs7294,Sonia Dauger
NEs7294,David Dietz
NEs7295,John Huston
NEs7296,Onur Ünlü
NEs7297,Jenna Laurenzo
NEs7298,
NEs7299,Jeff Baena
NEs7300,Ron Davis
NEs7301,
NEs7302,
NEs7303,Justin McConnell
NEs7304,Johnnie To
NEs7305,Kevin Peeples
NEs7306,Alfonso Arau
NEs7307,Charles Stone III
NEs7308,
NEs7309,Steven Spielberg
NEs7310,Karim El Sobky
NEs7311,Ellen Weissbrod
NEs7312,Hua Shan
NEs7313,
NEs7314,Tim Bartley
NEs7315,Robyn Butler
NEs7316,Ira Sachs
NEs7317,Steve Brill
NEs7318,Prakash Satam
NEs7319,
NEs7320,Prakash Satam
NEs7321,Zach Clark
NEs7322,
NEs7323,Nick Gomez
NEs7324,Werner Herzog
NEs7325,
NEs7326,
NEs7327,Guy Ritchie
NEs7328,Steven Knight
NEs7329,James Mather
NEs7329,Steve Saint Leger
NEs7330,Fernando Sariñana
NEs7330,José Luis Gutiérrez
NEs7331,Michael Anderson
NEs7332,
NEs7333,Stanley Kubrick
NEs7334,Jakob Verbruggen
NEs7335,Jennifer Baichwal
NEs7335,Nicholas de Pencier
NEs7336,Sze Yu Lau
NEs7337,David Wnendt
NEs7338,Parambrata Chatterjee
NEs7339,
NEs7340,Ignacio López Escrivá
NEs7341,Alessandro Angulo
NEs7342,Sarah Moshman
NEs7343,
NEs7344,
NEs7345,Charneice Fox
NEs7346,Pang Ho-cheung
NEs7347,Saandeep Patel
NEs7348,Stephen Chow
NEs7349,
NEs7350,
NEs7351,Steven Fine
NEs7352,Ahmad Samir Farag
NEs7353,Sridhar Jetty
NEs7354,
NEs7355,Christian Ditter
NEs7356,Alma Har'el
NEs7357,Katherine Brooks
NEs7358,Johnnie To
NEs7359,Ana Quiroga
NEs7360,
NEs7361,Radhika Rao
NEs7361,Vinay Sapru
NEs7362,Prabhuraj
NEs7363,Ticoy Rodriguez
NEs7364,Jayan Vannery
NEs7365,Pratim D. Gupta
NEs7366,Dylan C. Brown
NEs7367,Debaloy Dey
NEs7368,George Miller
NEs7369,
NEs7370,Callie Khouri
NEs7370,Jesse V. Johnson
NEs7371,Jim Monaco
NEs7372,Chun Wong
NEs7373,Nishikant Kamat
NEs7374,Ben Patterson
NEs7375,Aaron Burns
NEs7376,Iginio Straffi
NEs7377,
NEs7378,Luc Vinciguerra
NEs7379,Thierry Donard
NEs7380,Benjamin Ree
NEs7381,Amaan Khan
NEs7382,
NEs7383,
NEs7384,
NEs7385,Li Pei-Chuan
NEs7386,
NEs7387,David Dhawan
NEs7388,Sooraj R. Barjatya
NEs7389,Sameer Vidwans
NEs7390,Michael Winnick
NEs7391,Keanu Reeves
NEs7392,Ben Palmer
NEs7393,
NEs7394,Shyam Benegal
NEs7395,Tathagata Banerjee
NEs7396,David Gordon Green
NEs7397,John Upchurch
NEs7398,Tom O'Brien
NEs7399,Michael Roberts
NEs7400,Patricia Rozema
NEs7401,Rahat Kazmi
NEs7402,Nicholas Kharkongor
NEs7403,Clive Tonge
NEs7404,Steven C. Miller
NEs7405,
NEs7406,Nathan Landeg
NEs7407,
NEs7408,Pulkit
NEs7409,
NEs7410,Everardo Gout
NEs7411,Chia-Liang Liu
NEs7412,David Raynr
NEs7413,David Batty
NEs7414,Deepika Narayan Bhardwaj
NEs7415,Eric Drath
NEs7416,Leo Riley
NEs7416,Eric Radomski
NEs7417,Hiromasa Yonebayashi
NEs7418,Rob Marshall
NEs7419,
NEs7420,Shekhar Kapur
NEs7421,Ui-seok Jo
NEs7422,Pablo D'Alo Abba
NEs7423,Sudesh Manjrekar
NEs7423,Atul Kale
NEs7424,Daniel Noah
NEs7425,Philip Yung
NEs7426,Hassan Hegazy
NEs7426,Shady Ali
NEs7427,Bob Hercules
NEs7427,Rita Coburn Whack
NEs7428,Samuel D. Pollard
NEs7429,Sachin
NEs7430,Jesús Magaña Vázquez
NEs7431,Nathan Morlando
NEs7432,Martin Scorsese
NEs7433,Mina Shum
NEs7434,Jacek Koprowicz
NEs7435,Paul Berczeller
NEs7435,Mark Radice
NEs7436,
NEs7437,
NEs7438,Binu Ulahhannan
NEs7439,
NEs7440,Bob Odenkirk
NEs7441,Shin-yeon Won
NEs7442,Janet Tobias
NEs7442,Claus Wehlisch
NEs7443,Barry Sonnenfeld
NEs7444,Barry Sonnenfeld
NEs7445,John Barnard
NEs7446,Gareth Evans
NEs7447,
NEs7448,
NEs7449,Toka McBaror
NEs7450,
NEs7451,Santosh Manjrekar
NEs7452,Bharat Nalluri
NEs7453,Steve Carr
NEs7454,
NEs7455,Jeff Nichols
NEs7456,
NEs7457,Gus Van Sant
NEs7458,
NEs7459,Anil Thomas
NEs7460,
NEs7461,Gavin O'Connor
NEs7462,Tarsem Singh
NEs7463,Rakeysh Omprakash Mehra
NEs7464,
NEs7465,Keiichi Hara
NEs7466,Liv Ullmann
NEs7467,Kenny Young
NEs7468,Jennifer Siebel Newsom
NEs7469,
NEs7470,Barbara Kopple
NEs7471,Julia Hart
NEs7472,David Fairhead
NEs7473,David Blair
NEs7474,Osman Ali
NEs7475,Anna Boden
NEs7475,Ryan Fleck
NEs7476,Munish Bhardwaj
NEs7477,Ted Geoghegan
NEs7478,William Monahan
NEs7479,Kunle Afolayan
NEs7480,Aaron Sorkin
NEs7481,
NEs7482,Mike Newell
NEs7483,Martin Rosete
NEs7484,
NEs7485,Brett Ratner
NEs7486,
NEs7487,Robert Vince
NEs7488,Ahmed El Gendy
NEs7489,Holger Tappe
NEs7490,Steve Sacks
NEs7491,William Lau
NEs7492,Steve Ball
NEs7492,Andrew Duncan
NEs7493,William Lau
NEs7493,Sylvain Blais
NEs7494,Dustin McKenzie
NEs7495,Victor Dal Chele
NEs7495,Alfred Gimeno
NEs7496,William Lau
NEs7497,Mike Fetterly
NEs7497,Steve Sacks
NEs7498,William Lau
NEs7499,Dan Fraga
NEs7499,William Lau
NEs7500,Audu Paden
NEs7500,Eric Radomski
NEs7501,Dustin McKenzie
NEs7501,Andrew Duncan
NEs7501,Audu Paden
NEs7502,Dustin McKenzie
NEs7502,Steve Sacks
NEs7503,
NEs7504,Robert Luketic
NEs7505,Rachel Bell
NEs7506,
NEs7507,Duncan Jones
NEs7508,Barry Jenkins
NEs7509,Antoine Bardou-Jacquet
NEs7510,Jami
NEs7511,Chad Hartigan
NEs7512,Michael Mayer
NEs7513,Avadhoot Gupte
NEs7514,Suhas Kadav
NEs7515,Jennifer Peedom
NEs7516,Peter Farrelly
NEs7516,Will Graham
NEs7516,Steve Carr
NEs7516,Griffin Dunne
NEs7516,Steve Brill
NEs7516,James Duffy
NEs7516,Jonathan van Tulleken
NEs7516,Elizabeth Banks
NEs7516,Patrik Forsberg
NEs7516,Brett Ratner
NEs7516,Rusty Cundieff
NEs7516,James Gunn
NEs7517,Bruce Beresford
NEs7518,Steve Brill
NEs7519,Tomer Heymann
NEs7520,Anthony Chan
NEs7521,Craig Gillespie
NEs7522,
NEs7523,Wael Ihsan
NEs7524,Jeff Nichols
NEs7525,David Dhawan
NEs7526,Alexandre Heboyan
NEs7526,Benoît Philippon
NEs7527,James Bobin
NEs7528,Jeremy Saulnier
NEs7529,
NEs7530,
NEs7531,Lewis Milestone
NEs7531,Carol Reed
NEs7532,Bruce McDonald
NEs7533,Onir
NEs7534,Waymon Boone
NEs7535,Ismail Farouk
NEs7536,Dash Shaw
NEs7537,Nathaniel Warsh
NEs7538,Alessandro Pepe
NEs7539,
NEs7540,Claude Barras
NEs7541,
NEs7542,Ishi Rudell
NEs7542,Jayson Thiessen
NEs7543,Jayson Thiessen
NEs7543,Ishi Rudell
NEs7544,Wenn V. Deramas
NEs7545,Siu-hung Chung
NEs7545,Wong Jing
NEs7546,John Dower
NEs7547,Nick Cassavetes
NEs7548,
NEs7549,Atsajun Sattakovit
NEs7550,Simon Curtis
NEs7551,Moataz El Tony
NEs7552,
NEs7553,Sabu Varghese
NEs7554,Jared Hess
NEs7555,Krishna Agazzi
NEs7555,Filippo Gastaldi
NEs7556,Dennis Bartok
NEs7557,Ben Bowie
NEs7557,Geoff Luck
NEs7558,Prakash Mehra
NEs7559,Heidi Saman
NEs7560,Masahiko Murata
NEs7561,Natalia Valdebenito
NEs7562,Sonia Kennebeck
NEs7563,Gene Quintano
NEs7564,Greg MacGillivray
NEs7565,Jon Turteltaub
NEs7566,Mahesh Manjrekar
NEs7567,Roman Atwood
NEs7567,Ben Pluimer
NEs7568,Chad L. Scheifele
NEs7569,
NEs7570,
NEs7571,
NEs7572,
NEs7573,
NEs7574,
NEs7575,
NEs7576,George Stevens
NEs7577,
NEs7578,Pablo Larraín
NEs7579,Josh Webber
NEs7580,Dennie Gordon
NEs7581,Kim A. Snyder
NEs7582,Lee Tamahori
NEs7583,Arun Vaidyanathan
NEs7584,Jordana Spiro
NEs7585,Kelly Reichardt
NEs7586,Dan Gilroy
NEs7587,
NEs7588,George C. Wolfe
NEs7589,
NEs7590,
NEs7591,Anees Bazmee
NEs7592,Nicolás López
NEs7593,Scott Hicks
NEs7594,
NEs7595,Anthony Bell
NEs7596,Tim Maltby
NEs7597,Richard Finn
NEs7597,Tim Maltby
NEs7598,
NEs7599,Kiki Goshay
NEs7599,Jacqueline Monetta
NEs7600,
NEs7601,Rushmore DeNooyer
NEs7602,Martin Gorst
NEs7603,Giulia Clark
NEs7604,Sarah Holt
NEs7605,Terri Randall
NEs7606,Doug Hamilton
NEs7607,Martin Gorst
NEs7608,Peter Fison
NEs7609,Graham Townsley
NEs7610,Paula Apsell
NEs7610,Kirk Wolfinger
NEs7611,
NEs7612,Oliver Twinch
NEs7613,Oliver Twinch
NEs7614,Llewellyn M. Smith
NEs7615,Daniel McCabe
NEs7616,Peter Yost
NEs7617,Tom Stubberfield
NEs7618,Noel Dockstader
NEs7618,Quinn Kanaly
NEs7619,Gail Willumsen
NEs7620,Sacha Gervasi
NEs7621,Lesli Linka Glatter
NEs7622,Peter Pardini
NEs7623,Sam Taylor-Johnson
NEs7624,
NEs7625,
NEs7626,Dana Doron
NEs7626,Uriel Sinai
NEs7627,Enrico Bisi
NEs7628,
NEs7629,
NEs7630,
NEs7631,Lars von Trier
NEs7632,Lars von Trier
NEs7633,
NEs7634,Mat Whitecross
NEs7635,Gillian Robespierre
NEs7636,Jacques Perrin
NEs7636,Jacques Cluzaud
NEs7637,Luke Sparke
NEs7638,Lewis Milestone
NEs7639,Steven Soderbergh
NEs7640,Steven Soderbergh
NEs7641,
NEs7642,Nacho G. Velilla
NEs7643,Shawn Crahan
NEs7644,Poj Arnon
NEs7645,Poj Arnon
NEs7646,Poj Arnon
NEs7647,
NEs7648,Barak Goodman
NEs7649,Oliver Stone
NEs7650,
NEs7651,Mohamed Samy
NEs7652,Clarence Yiu-leung Fok
NEs7653,Heitor Dhalia
NEs7654,Pradip Kurbah
NEs7655,Matt Askem
NEs7656,Charlie Lightening
NEs7657,Charlie Lightening
NEs7658,Matt Askem
NEs7659,Simon Rumley
NEs7660,Sergio Leone
NEs7661,Banjong Pisanthanakun
NEs7662,Morgan Spurlock
NEs7663,
NEs7664,Tim Rouhana
NEs7665,Noah Moskin
NEs7666,Jasmine D'Souza
NEs7667,
NEs7668,Nicolas Winding Refn
NEs7669,Bill Guttentag
NEs7669,Michael Ware
NEs7670,Roger Allers
NEs7670,Jill Culton
NEs7671,John H. Lee
NEs7672,
NEs7673,Dante Lam
NEs7674,Tiller Russell
NEs7675,
NEs7676,
NEs7677,Dante Lam
NEs7678,Logan Kibens
NEs7679,Chia Tang
NEs7680,Peter McDonnell
NEs7681,Kiran Narayanan
NEs7682,Ben C. Lucas
NEs7683,Jayaraj Rajasekharan Nair
NEs7684,Mark Franchetti
NEs7684,Andrew Meier
NEs7685,Anthony Scott Burns
NEs7686,
NEs7687,Adam Collins
NEs7687,Luke Radford
NEs7688,Paul Spurrier
NEs7689,Kundan Shah
NEs7690,
NEs7691,Richard LaGravenese
NEs7692,Chandran Narikode
NEs7693,Jorge Granier
NEs7694,
NEs7695,Piti Jaturaphat
NEs7696,Charles Stone III
NEs7697,Amber Tamblyn
NEs7698,Alex Law
NEs7699,
NEs7700,Cosima Spender
NEs7701,Fernando González Molina
NEs7702,David Fincher
NEs7703,Bhagyaraj
NEs7704,Rebecca Addelman
NEs7705,Oren Peli
NEs7706,
NEs7707,Subhash Ghai
NEs7708,Gafoor Y. Elliyaas
NEs7709,Jennie Livingston
NEs7710,
NEs7711,
NEs7712,Kevin Hooks
NEs7713,Nikhil Advani
NEs7714,Jeremy Kenyon Lockyer Corbell
NEs7715,Phillip Noyce
NEs7716,Kıvanç Baruönü
NEs7717,Steve Carr
NEs7718,Dileep Narayanan
NEs7719,
NEs7720,Paritosh Painter
NEs7721,Banjong Pisanthanakun
NEs7722,
NEs7723,Paul Reubens
NEs7723,Wayne Orr
NEs7724,Mohd Khairul Azri Bin Md Noor
NEs7725,Mark Palansky
NEs7726,
NEs7727,J.C. Falcón
NEs7728,C.J. Wallis
NEs7729,James Foley
NEs7730,
NEs7731,Olivier Assayas
NEs7732,Tony Stone
NEs7733,Will Gluck
NEs7734,Karan Lalit Butani
NEs7735,Jean-Loup Felicioli
NEs7735,Alain Gagnol
NEs7736,Jonathan Demme
NEs7737,Ajay Bhuyan
NEs7737,Kunal Kohli
NEs7738,Banjong Pisanthanakun
NEs7738,Paween Purikitpanya
NEs7738,Songyos Sugmakanan
NEs7738,Parkpoom Wongpoom
NEs7738,Visute Poolvoralaks
NEs7739,Kunle Afolayan
NEs7740,Abhishek Saxena
NEs7741,Dana Nachman
NEs7741,Don Hardy Jr.
NEs7742,Christopher Nolen
NEs7743,Gajendra Ahire
NEs7744,Oscar Micheaux
NEs7744,Spencer Williams
NEs7744,Richard E. Norman
NEs7744,Richard Maurice
NEs7745,Mahesh Manjrekar
NEs7746,Israel Adrián Caetano
NEs7746,Bruno Stagnaro
NEs7747,Christophe Honoré
NEs7748,
NEs7749,Alastair Fothergill
NEs7750,Sam Liu
NEs7751,Rebecca Zlotowski
NEs7752,Oliver Stone
NEs7753,Daniel Mann
NEs7753,Joseph Sargent
NEs7754,Jean-Simon Chartier
NEs7755,Wim Wenders
NEs7756,Robert Altman
NEs7757,
NEs7758,Gabe Klinger
NEs7759,Steve McLean
NEs7760,
NEs7761,
NEs7762,
NEs7763,
NEs7764,
NEs7765,
NEs7766,
NEs7767,
NEs7768,
NEs7769,
NEs7770,
NEs7771,
NEs7772,
NEs7773,
NEs7774,
NEs7775,
NEs7776,
NEs7777,
NEs7778,
NEs7779,Charlie Haskell
NEs7779,Koichi Sakamoto
NEs7780,
NEs7781,
NEs7782,
NEs7783,
NEs7784,
NEs7785,
NEs7786,
NEs7787,
NEs7788,
NEs7789,James Barr
NEs7790,Ashish R. Shukla
NEs7791,Frank Capra
NEs7792,Satish Rajwade
NEs7793,Chris Bell
NEs7793,Josh Alexander
NEs7793,Greg Young
NEs7794,Gregory Hoblit
NEs7795,Wong Jing
NEs7796,Bhavik Thakore
NEs7797,Stephen Cone
NEs7798,Christopher Nolen
NEs7799,
NEs7800,Barry Avrich
NEs7801,
NEs7802,Rajkumar Santoshi
NEs7803,Quentin Tarantino
NEs7804,Anurag Singh
NEs7805,Luis Prieto
NEs7806,Luv Ranjan
NEs7807,
NEs7808,Michael Tolajian
NEs7809,
NEs7810,Marc Forster
NEs7811,
NEs7812,Werner Herzog
NEs7813,
NEs7814,
NEs7815,Richard Correll
NEs7816,
NEs7817,Andy Fickman
NEs7818,Jonathan Demme
NEs7819,Raphael Erichsen
NEs7820,Hari Viswanath
NEs7821,Martin Scorsese
NEs7822,Manish Gupta
NEs7823,Jeremy Coon
NEs7823,Tim Skousen
NEs7824,Ding Sheng
NEs7825,Dharmesh Darshan
NEs7826,Basu Chatterjee
NEs7827,Phil Johnston
NEs7827,Rich Moore
NEs7828,Raj Kapoor
NEs7829,
NEs7830,Eric Khoo
NEs7831,Sanjay Dayma
NEs7832,Kim Sung-hoon
NEs7833,Girish Joshi
NEs7834,Amir Mohiuddin
NEs7835,Morgan Spurlock
NEs7836,
NEs7837,Husam El-Gohari
NEs7838,Anees Bazmee
NEs7839,
NEs7840,Nicholas Ray
NEs7841,
NEs7842,Michael James Regan
NEs7843,
NEs7844,Craig Anderson
NEs7845,John Milius
NEs7846,Amitava Bhattacharya
NEs7847,Marina Willer
NEs7848,
NEs7849,Clementine Malpas
NEs7849,Leslie Knott
NEs7850,Mohamed Samy
NEs7851,
NEs7852,Andy Capper
NEs7853,Shamyl Othman
NEs7854,Atom Egoyan
NEs7855,Allen Coulter
NEs7856,Mark Palansky
NEs7857,
NEs7858,Paul W.S. Anderson
NEs7859,René Pérez Joglar
NEs7860,Linda Saffire
NEs7860,Adam Schlesinger
NEs7861,Chia-Liang Liu
NEs7862,Vijay Jayapal
NEs7863,
NEs7864,Andrew Lau Wai-Keung
NEs7864,Andrew Loo
NEs7865,Jani Lachauer
NEs7865,Jakob Schuh
NEs7866,Sam Mendes
NEs7867,Fernando Frías De La Parra
NEs7868,
NEs7869,Jon Avnet
NEs7870,Makarand Mane
NEs7871,
NEs7872,Devaki Singh
NEs7872,Luke Kenny
NEs7873,
NEs7874,Ashok Nanda
NEs7875,Amit Rai
NEs7876,Ishaya Bako
NEs7877,Pierfrancesco Diliberto
NEs7878,Nicholas Winter
NEs7879,
NEs7880,John G. Avildsen
NEs7881,Sylvester Stallone
NEs7882,Sylvester Stallone
NEs7883,Sylvester Stallone
NEs7884,John G. Avildsen
NEs7885,G.J. Echternkamp
NEs7886,Sameh Abdulaziz
NEs7887,Nancy Schwartzman
NEs7888,Mitch Dickman
NEs7889,Navaniat Singh
NEs7890,Lenny Abrahamson
NEs7891,Matthew Atkinson
NEs7892,Max Lang
NEs7892,Jani Lachauer
NEs7893,
NEs7894,Shweta Basu Prasad
NEs7895,Roman Polanski
NEs7896,John Dahl
NEs7897,Jay Chandrasekhar
NEs7898,
NEs7899,Atanu Mukherjee
NEs7900,R. Ellis Frazier
NEs7901,Stanley Tong
NEs7902,Rob Reiner
NEs7903,Jeeva
NEs7904,Garry Marshall
NEs7905,David L. Cunningham
NEs7906,Chris Stokes
NEs7907,
NEs7908,Robert Vince
NEs7909,
NEs7910,Dave Higby
NEs7911,Dharmendra Suresh Desai
NEs7912,Alex Infascelli
NEs7913,Clark Johnson
NEs7914,Raman Kumar
NEs7915,Gianfranco Rosi
NEs7916,Hakan Yonat
NEs7917,Michael Seater
NEs7918,Balu Mahendra
NEs7919,Ehtesham Uddin
NEs7920,Kireet Khurana
NEs7920,Padmakumar Narasimhamurthy
NEs7921,Colin Trevorrow
NEs7922,Pratim D. Gupta
NEs7923,Nagraj Manjule
NEs7924,Sanjay Soorkar
NEs7925,Mohamed Hamdy
NEs7926,Partha Chakraborty
NEs7927,K. Gopinathan
NEs7928,Amr Arafa
NEs7929,Bruce MacDonald
NEs7929,Gabriel Sabloff
NEs7930,Anirban Majumder
NEs7931,John Huston
NEs7932,Rajeev Patil
NEs7933,Raj Kapoor
NEs7934,Glenn Miller
NEs7935,Luc Vinciguerra
NEs7936,Gilles Paquet-Brenner
NEs7937,Rohit Jugraj
NEs7938,Rohit Jugraj
NEs7939,Gajendra Ahire
NEs7940,Venugopan
NEs7941,Kamal Sahani
NEs7942,V. Scott Balcerek
NEs7943,
NEs7944,Aditya Sarpotdar
NEs7945,Raj N. Sippy
NEs7946,Damon Cardasis
NEs7947,Jesse V. Johnson
NEs7948,Mahmoud Karim
NEs7949,
NEs7950,John Lee Hancock
NEs7951,Jeffrey G. Hunt
NEs7952,Lynn Shelton
NEs7953,Kevan Peterson
NEs7954,
NEs7955,Dino Risi
NEs7956,Keenen Ivory Wayans
NEs7957,Malcolm D. Lee
NEs7958,Steven Spielberg
NEs7959,Spike Lee
NEs7960,Hiroshi Aoyama
NEs7960,Kazumi Fukushima
NEs7960,Jim Stenstrum
NEs7961,Edgar Wright
NEs7962,Wes Craven
NEs7963,Wes Craven
NEs7964,John Stockwell
NEs7965,Steven Zaillian
NEs7966,Malik Bendjelloul
NEs7967,Dominic Sena
NEs7968,Jay Chou
NEs7969,
NEs7970,Billy Ray
NEs7971,Kasia Uscinska
NEs7972,Susannah Ward
NEs7973,Sam Taplin
NEs7974,Kasia Uscinska
NEs7975,Vicky Matthews
NEs7976,Susannah Ward
NEs7977,Sam Taplin
NEs7978,Vicky Matthews
NEs7979,Vicky Matthews
NEs7979,Gareth Sacala
NEs7980,Louise Wardle
NEs7981,Ozan Açıktan
NEs7982,Asif Kapadia
NEs7983,
NEs7984,Kenneth Müller
NEs7985,
NEs7986,Mike Gunther
NEs7987,Michael Patrick King
NEs7988,Michael Patrick King
NEs7989,Sylvie Verheyde
NEs7990,Antonio Serrano
NEs7991,Max Martini
NEs7992,
NEs7993,Sudesh Manjrekar
NEs7994,
NEs7995,Krishna Vamshi
NEs7996,Dibakar Banerjee
NEs7997,Gurudev Bhalla
NEs7998,Herman Yau
NEs7999,David R. Ellis
NEs8000,Samar Khan
NEs8001,
NEs8002,Måns Mårlind
NEs8002,Björn Stein
NEs8003,
NEs8004,Guy Ritchie
NEs8005,Ram Gopal Varma
NEs8006,Raymond McGrath
NEs8007,Adele K. Thomas
NEs8007,Richard Bailey
NEs8008,Richard Bailey
NEs8009,Jitendra Tiwari
NEs8009,Pranav Singh
NEs8010,Destin Daniel Cretton
NEs8011,Robert Rodriguez
NEs8012,Barney Clay
NEs8013,Adarsh Eshwarappa
NEs8014,Banjong Pisanthanakun
NEs8014,Parkpoom Wongpoom
NEs8015,Fabio Grassadonia
NEs8015,Antonio Piazza
NEs8016,
NEs8017,Vivek Wagh
NEs8018,Timothy Woodward Jr.
NEs8019,M.J. Bassett
NEs8020,Jason Cohen
NEs8021,
NEs8022,
NEs8023,
NEs8024,Anil Sharma
NEs8025,Raditya Dika
NEs8026,Robert Kouba
NEs8027,Dorian Fernández-Moris
NEs8028,Gregg Bishop
NEs8029,Corey Grant
NEs8030,Ekachai Uekrongtham
NEs8031,
NEs8032,
NEs8033,Renny Harlin
NEs8034,Ringo Lam
NEs8035,Fredric Lean
NEs8036,Colin Strause
NEs8036,Greg Strause
NEs8037,Leslye Headland
NEs8038,Joe Nussbaum
NEs8039,Billy Bob Thornton
NEs8040,Phillip Noyce
NEs8041,
NEs8042,John Maclean
NEs8043,Joe Dante
NEs8044,Noam Murro
NEs8045,
NEs8046,Alex Winter
NEs8047,Fred Olen Ray
NEs8048,Imtiaz Ali
NEs8049,Jonathan Ignatius Green
NEs8050,Hanung Bramantyo
NEs8051,Alfonso Cuarón
NEs8052,Ron Howard
NEs8053,Ron Howard
NEs8054,Michael J. Bassett
NEs8055,Ian MacAllister-McDonald
NEs8056,Nancy Meyers
NEs8057,Julius Avery
NEs8058,Jeffrey C. Bell
NEs8059,
NEs8060,Sean McNamara
NEs8061,David Allensworth
NEs8061,Monière
NEs8062,Jerry Rothwell
NEs8062,Reuben Atlas
NEs8063,
NEs8064,Sam O'Steen
NEs8065,
NEs8066,Dan Harris
NEs8067,Mark Sloper
NEs8068,Sam Raimi
NEs8069,Peter Ramsey
NEs8069,Rodney Rothman
NEs8069,Bob Persichetti
NEs8070,David Fairhead
NEs8070,Anthony Palmer
NEs8071,
NEs8072,Tom McCarthy
NEs8073,Harmony Korine
NEs8074,Storm Saulter
NEs8075,Robert Rodriguez
NEs8076,Robert Rodriguez
NEs8077,Robert Rodriguez
NEs8078,Javier Ruiz Caldera
NEs8079,Darren Lynn Bousman
NEs8080,Christopher Ray
